basename,date,cloud_cover,satellite,region,red_mean,green_mean,blue_mean,red_std,green_std,blue_std,red_green_ratio,blue_green_ratio,red_blue_ratio,brightness_mean,brightness_std,brightness_max,saturation_mean,saturation_std,hue_mean,edge_density,edge_mean,edge_std,edge_max,canny_edge_count,canny_edge_density,terminus_y,terminus_x,terminus_width,glacier_top_y,glacier_length,contrast,dissimilarity,homogeneity,energy,correlation,ASM,lbp_mean,lbp_std,local_std_3x3,local_std_5x5,local_std_7x7,entropy_mean,entropy_std,glacier_area,glacier_percentage,perimeter,eccentricity,solidity,extent,major_axis,minor_axis,orientation,centroid_y,centroid_x,bbox_height,bbox_width,bbox_area,convex_area,filled_area,red_min,red_max,red_median,red_range,red_percentile_25,red_percentile_75,red_skewness,red_kurtosis,green_min,green_max,green_median,green_range,green_percentile_25,green_percentile_75,green_skewness,green_kurtosis,blue_min,blue_max,blue_median,blue_range,blue_percentile_25,blue_percentile_75,blue_skewness,blue_kurtosis,gradient_mean,gradient_std,gradient_max,gradient_direction_mean,gradient_direction_std
Larsen_C_South_2018-12-19_S2_RAW,2018-12-19,0.119164,SENTINEL2,Larsen_C_South,221.78631438186372,230.92107153004596,233.53540790711858,30.31149333581238,30.473604549511762,30.643658296832257,0.9604420805440022,1.0113213417885571,0.9496903119289617,228.747597939676,30.431476314540653,255.0,0.05698044892656766,0.061116792748741426,-2.076918977617555,0.9994727979375907,13.478546925935321,21.764106102324096,257.45441883521397,312463,0.20362316196116562,1157,744.354938271605,1321,1,1156,613.3928705615639,11.873217899759554,0.13281552626060564,0.0347999271673596,0.6713601450511405,0.0012133341000069475,20.08668466148284,9.011971793650018,8.647272500391338,10.71111502512674,12.003801334213556,4.5069372708006465,0.5116359258944436,1511414,98.49450901782711,10743.614028991844,0.5144384500441319,0.9816859429771121,0.9555846925023916,1507.9276828818654,1293.0891640549662,1.2834919519599663,559.4912981805287,681.9456600016367,1159,1324,1534516,1493716.0,1472907.0,0,255,228.0,255,220.0,234.0,-5.3003836451066295,32.3265887662814,1,255,237.0,254,230.0,242.0,-5.638730647226558,35.50604902529882,3,255,240.0,252,233.0,245.0,-5.50309621602027,33.913381968001254,8.81440698171733,13.161601781707704,239.40853043374298,0.02357463704908066,1.8055250321450822
Shackleton_Front_2021-11-03_S2_RAW,2021-11-03,14.17078,SENTINEL2,Shackleton_Front,251.48742618731484,251.58449474978613,251.64363299179547,28.56440592529743,28.15824306595351,27.47664111918137,0.9996141711250219,1.0002350631423775,0.999379253896777,251.57185130963217,28.06294491496173,255.0,0.00981623661615932,0.08572880524118018,-0.011985753155543137,0.04666251323678728,0.25694429123910933,4.427307642647836,252.79877812644233,7075,0.0064254044599118335,445,1157.5,527,1,444,20.81714123008071,0.23122985986961672,0.9814791672879472,0.9715649148888472,0.9864800162604754,0.9439392234366938,23.708273014754365,1.903354376225279,0.12980150356308012,0.20287143831934878,0.267621219960649,0.09552114629824468,0.5485867509527323,1086579,98.68140710454473,4306.048773235279,0.6650349616580293,0.9958601259650847,0.9868140710454474,1388.4398627085952,1036.9038634855863,1.515727774693656,458.2498143255115,599.1314925099786,907,1214,1101098,1091096.0,1086579.0,0,255,255.0,255,255.0,255.0,-8.4303733040421,69.66888338711038,0,255,255.0,255,255.0,255.0,-8.471739934645237,70.26265158139012,1,255,255.0,254,255.0,255.0,-8.48016384346914,70.42797308283868,0.14103902881172875,2.4469792401467383,161.5928525647097,0.009672186003376916,0.36961645680552
Cook_Front_2020-12-15_S2_RAW,2020-12-15,8.422461,SENTINEL2,Cook_Front,237.82399402133626,239.3241558427606,242.40904293035098,19.62868737353571,18.007976857381,15.673177517611416,0.9937316740291384,1.012889994646073,0.9810854873494542,239.85239759814928,17.743558690769554,255.0,0.020760342301290705,0.02111643931520124,-1.7596721473530954,0.8937316691913495,3.0884286814943174,4.464693883248125,122.96007708014643,233517,0.15679690269765043,1309,581.8076923076923,1133,1,1308,98.0603662294849,4.863452428980273,0.34581318468602545,0.15453799170865326,0.9501457548613236,0.023920209893367045,19.50120325308065,8.181060070768265,1.869701762567112,2.337045784508184,2.651342108201307,3.233755783264196,1.3821120573831662,1255834,84.32400275029276,21794.254208496848,0.6184160688544549,0.8569069521009686,0.8372808360460244,1534.168769203606,1205.6278384837792,-0.3093564064794357,696.9517041057485,625.8237648551395,1311,1136,1489296,1455186.0,1308716.0,99,255,244.0,156,231.0,252.0,-1.6788948661874155,2.612748374177201,110,255,245.0,145,234.0,252.0,-1.7274902286420812,2.7691757130484635,124,255,248.0,131,238.0,254.0,-1.8180906016579523,3.0558028725013413,1.9645972978568942,3.089453002994777,149.9814803382219,0.23748517044492545,1.6895088238019178
Totten_Shelf_2024-12-07_S2_RAW,2024-12-07,13.956074,SENTINEL2,Totten_Shelf,228.63029221269656,236.32298026739667,240.60325845363718,20.3934842596924,20.067339289553903,19.615636463224472,0.9674484129893223,1.0181119846292377,0.9502377219743982,235.18551031124346,19.939205167904113,255.0,0.051420954818968495,0.029988154750937808,-2.602375610405418,0.9990381858705805,6.362184959603005,17.245036290714584,269.82118564379306,306496,0.18896934834009993,1195,632.9942028985507,1352,1,1194,309.6699253561236,5.5206852501877,0.3204379888337208,0.05269303187266384,0.6107304668412885,0.002787259469235838,20.228101619362057,8.640123065301246,3.892125500229845,5.070139274348304,5.871415889055952,3.299716572274824,0.7925148909520323,1610524,99.29645762623039,11406.036431249679,0.4652244668770658,0.9929645762623039,0.9929645762623039,1564.5717886810555,1384.9475960348307,1.5629166087855815,597.0397038479401,678.7199669175994,1197,1355,1621935,1621935.0,1620536.0,0,255,232.0,255,225.0,238.0,-6.365295674881632,53.183134453636065,0,255,239.0,255,232.0,245.0,-6.4999274910981235,55.30935980138611,0,255,243.0,255,236.0,250.0,-6.441366531094766,54.63944143954992,4.014268532763844,10.330406236612188,264.8824162613375,0.010700229716788138,1.803180708239686
Larsen_C_Central_2024-11-10_S2_RAW,2024-11-10,14.597473,SENTINEL2,Larsen_C_Central,146.00301574085188,147.7600477870094,151.40145365988215,109.1237885627011,110.24326119852275,112.7730113593902,0.9881088827963225,1.0246440491006017,0.9643435529274765,148.3881723959145,110.70345533010371,255.0,0.023891085478615657,0.02372256591061722,-1.4464681919126603,0.6371775781615155,5.739970463689168,12.23726298489409,285.0986671312232,160162,0.10226700959571322,1172,792.6030150753769,1164,1,1171,197.57178142040075,5.165009741955849,0.48617008952815993,0.3537383069587188,0.9918870686905322,0.1251325443924703,18.784747745377736,7.343137272715319,2.8165920455437363,4.226525058877181,5.3385492342810785,2.720658618035421,2.0821234565277,1010337,64.51227112167936,4865.141448540704,0.7125796698747706,0.9977966911851845,0.7380734963663831,1410.497220527161,989.592439721318,-0.5172268686886261,657.0164123455837,882.0642825116768,1174,1166,1368884,1012568.0,1011394.0,0,255,215.0,255,0.0,232.0,-0.556472031569153,-1.6271794511571498,0,255,219.0,255,0.0,234.0,-0.5662923081659629,-1.627710703481064,0,255,226.0,255,0.0,239.0,-0.5757822879252301,-1.6287224472981547,3.1513070634766462,7.322691890194877,247.57047257071852,-0.01554402954809198,1.4394774081789856
Ninnis_Front_2018-12-15_S2_RAW,2018-12-15,0.954066,SENTINEL2,Ninnis_Front,178.08392992324545,182.27141018313807,183.22283385221616,91.41900587593399,92.66855198504592,92.85524675137079,0.9770261268304068,1.0052198184455896,0.9719527101452168,181.1927246528665,92.27781348105886,255.0,0.0630132647954595,0.14816214097753846,-0.29262456012950905,0.8727477477477478,21.75723416493002,42.54527704151475,285.0986671312232,252128,0.1580010728591697,1330,738.9904306220096,1176,1,1329,2088.9348357104373,18.623688481952858,0.29230334066364866,0.12590130484697598,0.8766047432835403,0.01585525026512804,19.932278898263874,8.452790890009087,12.410810605876092,16.888648700264635,19.994449240108608,3.7119194345446944,1.6531667279935933,1262790,79.1352704958715,37514.4949981956,0.5967512117751181,0.8931134195753269,0.798765658697747,1529.0456627569642,1226.9464768618948,0.15870632480033814,639.4810410582922,654.7135533853543,1332,1178,1569096,1403338.0,1340803.0,0,255,228.0,255,163.0,235.0,-1.2631626502090074,-0.2164003399416523,0,255,233.0,255,172.0,239.0,-1.2853826450085217,-0.17036757297277072,0,255,233.0,255,173.0,240.0,-1.2837408048560914,-0.16887558853728635,12.955309121274762,25.412530507470603,273.25547671648883,0.04016830957285234,1.6700291110758763
Filchner_West_2021-11-08_S2_RAW,2021-11-08,10.920972,SENTINEL2,Filchner_West,96.75367829967809,101.26412240269242,99.16523631840796,114.51009312070508,119.62318295237691,116.98819841322313,0.9554586165752427,0.9792731518865503,0.9756814171139147,99.06101234025951,117.03267021413345,255.0,0.022313454433700277,0.03985612921845975,0.9676936894285506,0.4280344600526778,2.8641216072533693,12.815236736692107,273.6948828328526,83788,0.07662788996195494,1086,484.8536585365854,962,120,966,179.19785079664277,2.6261511360475938,0.6973123237342925,0.5712909130085889,0.9934211779379885,0.32637449204729724,22.267116622768512,5.985812783573339,1.7448653072357767,2.364211209066441,2.8526063014561975,1.481603181333518,1.7853785777518691,452668,41.398522095405326,3067.987119608152,0.7826486360865426,0.9881319290075279,0.624075844841261,984.9461942611697,613.0932955896972,1.0316209424819558,813.7386527493046,346.62317886930146,699,965,674535,426017.0,420961.0,0,255,0.0,255,0.0,233.0,0.36075238078785954,-1.8482568861879722,0,255,0.0,255,0.0,244.0,0.35510148856323354,-1.8564871817034942,0,255,0.0,255,0.0,238.0,0.35318697589867293,-1.857208249811601,1.7965934147837432,8.044110152457016,274.36882111493645,0.10475496927521762,1.1730452356169623
Crosson_Front_2019-11-03_S2_RAW,2019-11-03,7.446045,SENTINEL2,Crosson_Front,14.455680172600797,14.935487716459416,15.58014641362827,52.478363766413516,54.20786750948583,56.534421889353574,0.9678746651556184,1.0431628822106762,0.9278269785618534,14.990438100896164,54.402072822306245,255.0,0.005116528426017855,0.019883988619845763,-0.1733479543660334,0.07158281887274014,0.742633411150067,8.166814801029465,285.0986671312232,12810,0.012517075401455146,233,1212.0,616,1,232,72.97066168999764,0.6802250801975781,0.9433055333176773,0.9290196146024233,0.9874758628413803,0.8630775043794902,23.424378689898983,3.074991826221254,0.36566746646771076,0.590502923829026,0.7809964051249535,0.29531292086676747,1.0638216282861537,72501,7.08431290929664,1570.6244584051392,0.9493815687526972,0.9930963632627903,0.5005385029617663,596.0247138976041,187.22637831942032,1.3638334312497224,77.43843533192646,1006.7796857974373,234,619,144846,73005.0,72501.0,0,255,0.0,255,0.0,0.0,3.3747712598864656,9.472225058633489,0,255,0.0,255,0.0,0.0,3.3720005242335946,9.445525627772735,0,255,0.0,255,0.0,0.0,3.368978230866156,9.415515354558782,0.39494517940419177,4.785677553272079,241.12266357372732,-0.004743732310714507,0.49405640679346335
Filchner_East_2021-11-08_S2_RAW,2021-11-08,11.330968,SENTINEL2,Filchner_East,136.85841711050858,144.4531208166998,142.4541227386603,107.42605846236515,112.41796761107555,110.26049089077965,0.9474244400996843,0.986161613768977,0.9607192440578685,141.25522022195622,109.99833284333236,255.0,0.04563666344447482,0.06212324085909541,1.0627444217399062,0.6568918706315421,6.84624540326921,18.318537672625247,285.0986671312232,139212,0.12808040400731982,1097,396.00401606425703,986,1,1096,379.27494306135463,6.130884290755909,0.5001483383808397,0.34076603112531045,0.9842351335870845,0.11612265616653221,21.424672305276143,7.341479562451833,4.131312375306896,5.419617072718272,6.342257310768188,2.520014066105091,1.9889043023264947,668322,61.48819912577939,8523.226294088163,0.8040683489126929,0.9285535896910007,0.6123086434859892,1348.1371234111907,801.5172262363147,0.5935421858799282,672.6034949851621,369.7598888095864,1099,989,1086911,716733.0,667975.0,0,255,196.0,255,0.0,236.0,-0.38247795829425674,-1.7241159165079398,0,255,211.0,255,0.0,246.0,-0.4154197130235284,-1.7275253454991744,0,255,210.0,255,0.0,241.0,-0.4292130289749174,-1.7233632582826741,4.2816735522631655,10.993929695144939,285.0986671312232,0.08248031902632334,1.4778747534078613
Pine_Island_East_2022-11-30_S2_RAW,2022-11-30,11.198399,SENTINEL2,Pine_Island_East,19.960016318333018,20.12816920856085,20.23842214272265,66.53145603255894,67.09269328655016,67.47670398954334,0.9916458924512879,1.0054775440785924,0.9862436991122667,20.10886922320551,67.03007378706236,252.66666666666666,0.0012502614320675693,0.007081756944530474,-0.10704428933112595,0.08341931839578234,0.5531716835492951,9.803019223185979,281.93096574240377,12684,0.015921672001506307,676,285.8086124401914,624,468,208,105.93232177034723,0.531827271543047,0.9606156830579228,0.917321411695094,0.9882521096011118,0.8414786579740321,23.707770037030063,2.6404575021361714,0.30638975872294355,0.4979350004839672,0.6763509370360277,0.18315784772011084,0.6138203650285209,65787,8.257955187347015,1591.9320702497141,0.9597640451427955,0.9889807576668671,0.4996354522670312,600.6269820723722,168.66069558743607,1.390890224400217,607.6084484776627,208.67525498958761,210,627,131670,66520.0,65787.0,0,251,0.0,251,0.0,0.0,3.033533727436849,7.2034440855432535,0,253,0.0,253,0.0,0.0,3.0336555172697004,7.204482674110901,0,255,0.0,255,0.0,0.0,3.0353807176319014,7.2170284902163555,0.30685381206218637,5.723769479690361,267.03474597054884,9.416547781941129e-05,0.5125700272427688
Dotson_Front_2024-11-01_S2_RAW,2024-11-01,11.208858,SENTINEL2,Dotson_Front,12.137283735453769,14.318112666339887,18.267616142911606,26.42101462137557,27.422762867687826,28.199469339874447,0.8476874025375044,1.275839670247108,0.6644153041335372,14.907670848235085,27.29025688435788,255.0,0.38438312550961407,0.31097623079212705,-1.7356103911154497,0.702488971188933,3.705111393098996,11.834695911935475,267.21662040790466,136786,0.1241635350289563,901,909.987012987013,1046,1,900,157.62869364646585,3.334936299000192,0.6524578589053347,0.3071996884706701,0.8922187584490487,0.0943782110684387,20.88945681970844,7.077476593235804,1.9729827184347488,2.843854488057769,3.528231180278518,1.7664257021702026,1.7430569661404904,91659,8.320080605631501,5853.460746079819,0.9929956175432019,0.49086652888919363,0.13063458756369986,969.4396503135121,114.54044766779771,-1.1241748680624915,463.7523545374731,743.9703487908054,485,791,383635,102097.0,51690.0,0,255,3.0,255,0.0,12.0,5.270896541832878,37.43293364935719,0,255,5.0,255,0.0,14.0,4.747877848836547,30.776409493667998,0,255,11.0,255,0.0,20.0,4.33894690802084,26.804134122483557,2.113435187972381,6.76967266007398,229.72550044684976,0.06700538251065534,1.4822055132159733
Thwaites_East_2021-11-02_S2_RAW,2021-11-02,26.779446,SENTINEL2,Thwaites_East,83.65693530641676,88.38572546320852,87.94153622603962,108.4249805077451,114.07281955512066,113.36453479897803,0.9464982593953497,0.9949744233591962,0.9512789848393698,86.66139899855499,111.92985812890653,255.0,0.022376295969986155,0.03625249832076206,0.51231341985876,0.3376666213722456,2.573006356272612,11.141828904374327,285.0986671312232,53902,0.059067577815084794,761,1039.0425531914893,553,1,760,137.0828069274218,2.2944791231943613,0.7458800411470811,0.622708469572818,0.9944930985686912,0.3877663396131039,21.515240842125564,5.899415014573695,1.2633527836246818,1.9191082437008309,2.4406018782038728,1.3080870663335071,1.8596317065317989,345421,37.852365026278065,2621.5533905932734,0.8025126642094965,0.9984910809006108,0.8157014157014157,885.9512308161216,528.5895872582049,0.2087819768909731,352.2192252352926,965.2639937930815,763,555,423465,345943.0,345541.0,0,255,0.0,255,0.0,213.0,0.5655714330172,-1.6057419609866124,0,255,0.0,255,0.0,229.0,0.5415169047145929,-1.661517193791034,0,255,0.0,255,0.0,227.0,0.5355000976082164,-1.6732729898955192,1.3941871141007132,6.252415453509912,180.31222920256963,-0.03785934453593412,1.0445374928894084
Larsen_C_North_2019-11-20_S2_RAW,2019-11-20,2.422032,SENTINEL2,Larsen_C_North,228.648685515873,228.29485078964245,231.56584195125862,45.03460782750591,43.772308398168725,43.817659438223906,1.0015499023517462,1.0143279235173321,0.9874024752057414,229.5031260855914,44.169510266395704,255.0,0.029002176684280453,0.08520688223506087,-1.5684104962848926,0.9764328553391053,9.520425799306606,25.07339099946228,285.0986671312232,283763,0.17772153579445246,1186,680.6666666666666,1341,1,1185,678.3062172130142,8.405688950983924,0.502458504792901,0.19887289853631682,0.8245361725956806,0.039587666258458894,20.84736501924002,7.8768870181970225,5.770374097351639,7.491961850354578,8.6527136582949,2.5885581063294403,1.8291224188167523,1540632,96.49019961519961,15159.021817754277,0.48132352416805696,0.9765678133850355,0.9640514770723104,1546.7989869630132,1355.8358546346858,1.4728952468750816,597.2996808885227,657.0198086890314,1188,1344,1596672,1576208.0,1555139.0,0,255,242.0,255,237.0,243.0,-4.169076394581688,17.08572302265497,0,255,240.0,255,237.0,241.0,-4.360982632366737,18.578559581948458,0,255,243.0,255,241.0,244.0,-4.403862238335071,18.905302104168477,5.9873973813039205,15.170446127586896,285.0986671312232,0.15826766270629758,1.7679059196784823
Fimbul_Front_2019-11-05_S2_RAW,2019-11-05,0.000676,SENTINEL2,Fimbul_Front,14.653468320584851,14.993656783772197,14.843127383289334,57.98555173735181,59.32942939568672,58.7785037626768,0.9773111744392291,0.9899604610968034,0.9872224324493283,14.830084162548786,58.68743364479396,255.0,0.0015397537470158787,0.010562240948505908,0.12963277535059278,0.06092054197973781,0.5548266242934327,10.603391741004598,285.0986671312232,7056,0.009950585527651797,773,1.0,189,324,449,118.58194508427412,0.5453920429557934,0.9746332040334229,0.93935589299696,0.9825745034784648,0.8823897602917982,23.810249272321126,2.059678132878996,0.2923733132545948,0.508087952763192,0.7152764009399645,0.11745316748981549,0.4622744793649539,42577,6.00433786863422,1163.1564209736036,0.9371543764956212,0.9889898027920373,0.49278935185185185,433.4689488456766,151.2438166653077,-0.2495022216544904,478.16487775089837,63.65955797731169,450,192,86400,43051.0,42577.0,0,255,0.0,255,0.0,0.0,3.705560702000719,11.736116230109142,0,255,0.0,255,0.0,0.0,3.7050560569414888,11.730860431640709,0,255,0.0,255,0.0,0.0,3.7112995447237433,11.785068925262163,0.29543347271149767,5.963379796642498,274.41802054529876,0.014694026665291222,0.41326085020274655
Moscow_Uni_Front_2018-12-19_S2_RAW,2018-12-19,5.725362,SENTINEL2,Moscow_Uni_Front,80.06133048370951,84.45383992863832,86.75298988504633,104.2723245286916,106.50366467623562,106.42124293734,0.9479892276214417,1.027223746821317,0.9228653743197092,83.75605343246471,105.71217463588827,255.0,0.5060543770784603,0.3645849308823867,-2.1024973071075586,0.8625238141367174,5.826975300692963,20.884576236491544,273.810381468636,127829,0.12898886790015823,835,467.25892857142856,1181,1,834,472.2464939630666,5.229743128513834,0.6859586054452776,0.27127724131952086,0.9788829412222638,0.07361632598422767,21.69117000064581,6.631151666691712,3.5161160100676323,4.711555935930641,5.631683100999023,1.5936290405484945,1.694897454356978,358642,36.18961703639123,4076.8531726798838,0.5902200807087373,0.907872399862472,0.7628882267966774,756.8906063098923,610.994172683932,-1.0191083689664224,268.48970383739163,297.65592473150093,624,710,443040,372288.0,340033.0,0,255,2.0,255,1.0,223.0,0.6148030550072847,-1.5723635810181562,0,255,5.0,255,3.0,229.0,0.6060742056003342,-1.5877222641141697,0,255,8.0,255,5.0,230.0,0.6031361315272865,-1.5908678835046486,3.6094874097598644,12.695876016368242,233.5679772571574,0.19168097678754673,1.60886525342567
Filchner_West_2021-11-09_S2_RAW,2021-11-09,24.634933,SENTINEL2,Filchner_West,76.45324937810945,81.9677924714662,83.41035905033655,94.93263627809704,100.28025528908746,101.12229494868242,0.9327230497836124,1.017599187867244,0.9165917788686141,80.61046696663742,98.7117583288057,255.0,0.04524471743229318,0.07915844331455126,-0.48434995144370746,0.4015309482001756,4.5734157798743995,12.533553278284257,270.51804725172934,70963,0.06489885133157741,1086,525.2216216216216,962,120,966,188.64513188607603,4.075899374830098,0.6705539354933281,0.5718575856860492,0.9902437317993592,0.3270223891628115,20.73131676177934,6.451800000041165,2.200639077019361,3.3887912180890214,4.340777374624799,1.7651094256978985,2.1827238302536283,445511,40.7439822944103,3153.4551570396875,0.781817840807656,0.98637127183451,0.6224198892570437,982.5699178503224,612.6391309559549,1.0370363290509121,814.7238140833261,347.3056373319614,699,965,674535,425645.0,419913.0,0,255,0.0,255,0.0,173.0,0.6059847241838978,-1.357161953507245,0,255,0.0,255,0.0,188.0,0.5339658868654077,-1.5108245717388158,0,255,0.0,255,0.0,191.0,0.49380373822698687,-1.5842906121479552,2.4592490716440545,7.564365814387189,248.50530957886772,0.020331092699714896,1.1174584301861878
Totten_Shelf_2021-11-13_S2_RAW,2021-11-13,3.320808,SENTINEL2,Totten_Shelf,220.5378538597416,222.6494520433926,224.9808124246656,69.9142137075634,68.17328503846583,65.95312991183224,0.9905160414078247,1.010470990877254,0.9802518334024164,222.72270610926674,67.98033302716874,255.0,0.048226825584586436,0.11743543970631071,-0.7619994478423519,0.9341385443929627,11.802862864412308,27.45649096952065,285.0986671312232,315831,0.19472481942864542,1195,626.8430379746835,1352,1,1194,834.522030475502,10.043826994993124,0.49280574197868215,0.36674212395363776,0.9093704646244993,0.13465192892222363,22.054269129157458,6.6201465896735465,6.880673222800607,9.187819307428013,10.752588584403629,2.5104717124566434,1.6168758545085444,1358814,83.7773400290394,16978.56023591465,0.7081960638504182,0.9298274352529161,0.8119289613948771,1597.4228035641363,1127.8057672150712,-0.9954861504461007,669.3235965482468,745.0200729594441,1197,1355,1621935,1416280.0,1337457.0,0,255,253.0,255,245.0,255.0,-1.9789778746136146,2.387367193734745,0,255,255.0,255,248.0,255.0,-2.030618493232979,2.6289514789258615,0,255,255.0,255,252.0,255.0,-2.076153245071819,2.8383837434179604,7.16497981639728,16.42171329074741,285.0986671312232,0.09330866381192042,1.7062636569669678
Cook_Front_2019-11-04_S2_RAW,2019-11-04,11.041351,SENTINEL2,Cook_Front,235.31395706427736,234.52535829009142,240.7575351038343,8.367592896749192,7.548896374634037,6.591457780492262,1.0033625309426462,1.026573573361442,0.9773897916121007,236.8656168194011,7.440318759306227,255.0,0.0273841199318907,0.010717229264848367,-1.899659559668704,0.9964708157411287,3.184473898312116,5.287615446612918,136.8342468503814,299061,0.20080695845553873,1309,569.6633416458853,1133,1,1308,110.75736370216201,4.780173413303692,0.2678874162398286,0.05015153247779373,0.6419895276739293,0.002532479116460153,20.008884734800873,8.86093636018905,2.1376685020268793,2.465272383034753,2.62868940078892,3.5073410253303567,0.6313439820557627,981519,65.90489734747156,51341.53181917474,0.6758087824696571,0.6857949935978261,0.5653382537789667,1473.274096578568,1085.9164369003113,0.8325697568117343,510.5635056938842,649.1998417969585,1311,1136,1489296,1227708.0,956111.0,90,255,236.0,165,232.0,239.0,-2.01056663419496,17.885800607692147,101,255,235.0,154,231.0,238.0,-1.4300526507706224,14.291951936640597,113,255,241.0,142,238.0,244.0,-1.8417063654455974,17.261584000696143,2.1991392604004054,3.8256103373558674,126.22301691846856,0.31005738117613807,1.7725729186638082
McMurdo_Sound_2023-11-09_S2_RAW,2023-11-09,21.903992,SENTINEL2,McMurdo_Sound,17.539035692271085,18.47059143684206,18.946425520119384,56.882081183009824,59.80701512123637,61.32429373732796,0.9495654620561951,1.0257617134135528,0.9257173957986773,18.318684216410844,59.32929633717401,249.66666666666666,0.006571043648230926,0.023761769189865986,-0.23819463965628457,0.088327580598411,1.2289255018542526,9.357395716319918,258.3399192708879,14410,0.0182391441651826,191,3.0,674,1,190,95.84856597094269,1.1200429616419187,0.9244048746267607,0.9125241896531148,0.9867441337572241,0.8327004650765998,23.607340717591978,2.962683054177294,0.703617063924024,0.9695600643248224,1.1748722902787394,0.3959817992355272,1.2701228050098325,68932,8.724918012452235,1627.97265478953,0.9730469338882078,0.9952211137259431,0.5303114229443624,676.5553099338858,156.01850184494333,-1.4300131898992068,63.89359078512157,237.42401206986597,192,677,129984,69263.0,68932.0,0,248,0.0,248,0.0,0.0,2.9534284026397994,6.787086512586129,0,251,0.0,251,0.0,0.0,2.9368404060660707,6.652283016281359,0,251,0.0,251,0.0,0.0,2.93279600636655,6.619056002421013,0.7410436528158985,5.365731687270806,165.82160762565158,0.004490265758340446,0.5346749880968045
Moscow_Uni_Front_2021-11-10_S2_RAW,2021-11-10,8.134232,SENTINEL2,Moscow_Uni_Front,172.63168914882624,180.24694149794956,181.4954339420065,91.4129892226395,90.04197004791548,86.17474542688882,0.957751003784407,1.006926566595697,0.9511627119164462,178.12468819626082,89.09543425133204,255.0,0.14065934370053024,0.1959392567790569,0.4603731712481733,0.9962644095708612,14.341909064204343,27.90550953052271,267.7200289274018,196142,0.19792171203461525,835,507.93498452012386,1181,1,834,896.0306193119353,12.325794580336826,0.3677461695200728,0.0949962431187079,0.9441281562590803,0.009033326458520214,20.00865280603184,8.600682336781134,8.111723199715199,10.64248719312335,12.277915196652112,3.293093738349517,1.5789457094050412,663146,66.91631147276308,4733.49678760003,0.4272605321759104,0.936994047175019,0.8402522740925371,962.0351278793355,869.8034266655285,-0.5357173239394408,402.2781276322012,379.27222035574226,837,893,747441,670270.0,628629.0,0,255,237.0,255,85.0,241.0,-0.8161289115007392,-1.0701522167237203,0,255,241.0,255,100.0,245.0,-0.9234926179155699,-0.8598562246732491,4,255,239.0,251,107.0,243.0,-0.9620503993041354,-0.7858937003030309,8.658376346041262,16.63661460756122,167.38113527050905,0.052236483673981746,1.8245862092071332
Totten_Shelf_2022-11-28_S2_RAW,2022-11-28,15.073687,SENTINEL2,Totten_Shelf,236.77697133362312,241.62509656675513,246.04316387524779,15.061865638504573,14.770807667329821,14.654794494854452,0.9799353407319153,1.0182848030737164,0.9623391587241207,241.48174392520866,14.783210893634017,255.0,0.038128356096858294,0.013980707965756612,-2.5267023812192115,0.9970596848825631,7.451421669474981,14.853583335236785,273.39856945086194,337069,0.20781905563416536,1195,561.788643533123,1352,1,1194,251.20048235113737,6.425469782783092,0.24335779363224208,0.0743176411412638,0.42361700874289904,0.005531567872248191,20.35733059586235,8.823021742547414,4.865445117054516,6.035842099638548,6.771211768665263,3.7115320078765,0.6499726367318078,1614206,99.52347042267415,8840.16096399321,0.4709235928563356,0.9952347042267415,0.9952347042267415,1563.1842100555384,1379.0004703474183,-1.5556617234502703,596.4711976042711,675.3676829351397,1197,1355,1621935,1621935.0,1620789.0,0,255,239.0,255,236.0,242.0,-7.99332413021617,88.04967682944051,0,255,244.0,255,241.0,246.0,-8.454479195237955,97.51238396622546,0,255,249.0,255,245.0,251.0,-8.80770671958184,104.54070222778228,4.940363590304713,9.35351153174705,267.2896888729114,-0.04254370437717882,1.7959120901228303
Cook_Front_2020-11-15_S2_RAW,2020-11-15,21.416098,SENTINEL2,Cook_Front,238.34805303982552,242.48638014202683,244.8208576401199,8.6584844427281,7.6324420903886985,6.695684947323357,0.9829337750851173,1.0096272520404024,0.9735610574083252,241.88509694065738,7.590237474819153,255.0,0.026693245173533376,0.013187995584224928,-2.261582530412706,0.99337807930727,3.329064871224309,5.191467562461117,146.3293469464611,303070,0.20349883434857813,1309,519.6328767123288,1133,1,1308,113.76810223558698,5.109853240388104,0.2533876989826877,0.05003844059408966,0.6477786063178911,0.002514170116136345,20.26042170260311,8.831736375681572,2.3276757109476645,2.6452080681972174,2.7956876008838587,3.5788948833537346,0.674187869049234,1171663,78.67227199965622,23875.2850507064,0.6547308780414801,0.8386668388888441,0.6975544149719062,1462.7882961694659,1105.6661977144508,0.9045251549488723,495.79494352009164,617.747176967171,1311,1136,1489296,1238710.0,1090177.0,89,255,239.0,166,235.0,243.0,-2.3611446649563343,17.433561520419712,104,255,243.0,151,240.0,247.0,-2.3159085154736374,17.21171137997985,114,255,246.0,141,242.0,249.0,-2.4986094925290514,19.495723070543814,2.363301012700243,3.789809166309358,129.4030095820375,0.2720335355650481,1.7787543891040392
